b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar
272.8,272.8,136.4,9.9,0,259,28.36268381,380.3,79,79,2620.6,0.5,27.55555556,50272.55104,12252.98538,126.5,14.57620771,1,2.225683634,29.84377706,5.767417054,0.061894275,0.289589443,1,2.478286581
272.7,272.7,136.35,9.8,0,259,54.26926442,382.3,71,71,3430.5,0.5,27.82653061,50312.30004,12133.13786,126.55,14.4358157,1,1.150919079,29.5446564,5.798283295,0.068360635,0.260359369,1,2.226915592
120.87,120.87,60.435,4.53,0,330,35.8,362.9,0,0,739.69,0.5,26.68211921,9818.636369,2478.395211,55.905,6.65910091,1,2.326753084,39.30781326,12.4326904,0.148522342,0,0,0
121.06,121.06,60.53,4.48,0,330,35.8,363.1,24,24,500.35,0.5,27.02232143,9869.635334,2457.159615,56.05,6.589769297,1,2.29489688,38.79792806,12.41552379,0.148432955,0.198248802,1,1.698476375
120.76,120.76,60.38,4.52,0,330,35.8,362.8,36,36,423.59,0.5,26.71681416,9802.835964,2470.90894,55.86,6.644834561,1,2.323463843,39.2551988,12.44012278,0.14862299,0.298111958,1,2.555703019
121.1,121.1,60.55,4.49,0,330,35.8,363.3,48,48,383.02,0.5,26.97104677,9873.157374,2463.119174,56.06,6.603855483,1,2.299642248,38.87392632,12.4189309,0.148456302,0.396366639,1,3.396198065
121.2,121.2,60.6,5.02,0,259,35.8,362.7,0,0,842.92,0.5,24.14342629,9704.80822,2732.736223,55.58,7.340532071,1,2.037171038,34.20650965,12.42867093,0.13563876,0,0,0
120.98,120.98,60.49,4.95,0,259,35.8,363.2,24,24,566.31,0.5,24.44040404,9690.844469,2692.408972,55.54,7.243054986,1,2.010000396,33.77657979,12.46381835,0.136167622,0.198379898,1,1.709642748
121.54,121.54,60.77,5.03,0,259,35.8,362.8,36,36,474.72,0.5,24.16302187,9760.763755,2746.043191,55.74,7.35548554,1,2.035355615,34.17780328,12.3970139,0.135302839,0.296198782,1,2.554414416
121.11,121.11,60.555,5.02,0,259,35.8,362.7,48,48,420.21,0.5,24.12549801,9689.099707,2730.541194,55.535,7.340229477,1,2.038834835,34.23281596,12.43818802,0.135733842,0.396333911,1,3.418301531
121.03,121.03,60.515,6.01,0,267.8,35.8,363,0,0,1007.56,0.5,20.13810316,9333.027826,3213.991818,54.505,8.691838487,1,2.576023094,42.70570309,12.52869677,0.136290754,0,0,0
120.77,120.77,60.385,6.06,0,267.8,35.8,362.7,24,24,644.33,0.5,19.9290429,9271.485911,3230.391515,54.325,8.758049866,1,2.606353772,43.17359879,12.54966381,0.136410245,0.198724849,1,1.735039574
120.98,120.98,60.49,5.97,0,267.8,35.8,363.1,36,36,547.12,0.5,20.26465662,9338.165508,3193.266011,54.52,8.637569146,1,2.558003164,42.42738476,12.53471552,0.136421666,0.297569846,1,2.595150513
121.01,121.01,60.505,6.01,0,267.8,35.8,362.8,48,48,478.37,0.5,20.13477537,9329.60349,3213.407837,54.495,8.691743135,1,2.576500364,42.71307114,12.52393239,0.136237204,0.396661433,1,3.460822891
121.14,121.14,60.57,4.5,0,330,119.6,362.9,0,0,1549.34,0.5,26.92,9876.680042,2469.080848,56.07,6.61793938,1,0.689774422,38.94988399,12.40183106,0.180452667,0,0,0
121.07,121.07,60.535,4.51,0,330,119.6,362.4,24,24,815.54,0.5,26.84478936,9860.832985,2472.634381,56.025,6.631720257,1,0.691877266,39.06234154,12.39289441,0.180245168,0.198232428,1,1.69897469
120.89,120.89,60.445,4.43,0,330,119.6,362.5,36,36,664.5,0.5,27.28893905,9857.313144,2428.03923,56.015,6.519383469,1,0.679641526,38.40750772,12.40898087,0.180934517,0.297791381,1,2.549876176
120.95,120.95,60.475,4.55,0,330,119.6,362.7,48,48,549.18,0.5,26.58241758,9825.662855,2490.299699,55.925,6.687240326,1,0.699314476,39.45979987,12.41895464,0.180351918,0.396858206,1,3.403236141
120.46,120.46,60.23,4.96,0,259,119.6,362.6,0,0,1663.16,0.5,24.28629032,9596.852101,2684.878001,55.27,7.255163821,1,0.605848921,33.99832512,12.49933498,0.170422876,0,0,0
120.72,120.72,60.36,4.98,0,259,119.6,362.5,24,24,906.06,0.5,24.24096386,9635.089996,2701.11249,55.38,7.283667378,1,0.607093356,34.06409987,12.46968126,0.169959681,0.198807157,1,1.714174997
120.81,120.81,60.405,5.04,0,259,119.6,362.7,36,36,734.35,0.5,23.9702381,9629.871261,2733.181005,55.365,7.366824138,1,0.614633882,34.46233996,12.47152869,0.169631219,0.297988577,1,2.571104087
120.91,120.91,60.455,5.01,0,259,119.6,363,48,48,602.37,0.5,24.13373253,9657.720851,2720.677551,55.445,7.325746265,1,0.610057835,34.22072834,12.46893789,0.169809898,0.396989496,1,3.423884737
121.23,121.23,60.615,5.99,0,267.8,119.6,363,0,0,1780,0.5,20.23873122,9374.168867,3210.177947,54.625,8.665773434,1,0.766788741,42.48410299,12.50595336,0.166040605,0,0,0
121.17,121.17,60.585,6.03,0,267.8,119.6,362.7,24,24,956.23,0.5,20.09452736,9350.158931,3227.720442,54.555,8.719507912,1,0.772958741,42.80238693,12.50478137,0.165811763,0.198068829,1,1.728356984
121.29,121.29,60.645,6.03,0,267.8,119.6,362.6,36,36,793.05,0.5,20.11442786,9370.736991,3231.235985,54.615,8.720081777,1,0.772101367,42.75817816,12.48855326,0.165626042,0.2968093,1,2.589799616
121.64,121.64,60.82,6.06,0,267.8,119.6,362.6,48,48,667.23,0.5,20.07260726,9420.560687,3256.00601,54.76,8.762252026,1,0.773905333,42.85118869,12.45348352,0.165099176,0.394607037,1,3.443608367
121.14,121.14,60.57,4.5,0,304.4,119.4,362.9,0,0,1549.51,0.5,26.92,9876.680042,2469.080848,56.07,6.61793938,1,0.637330419,35.92831723,12.40183106,0.17750347,0,0,0
121.07,121.07,60.535,4.51,0,304.4,119.4,362.4,24,24,857.16,0.5,26.84478936,9860.832985,2472.634381,56.025,6.631720257,1,0.639273382,36.0320508,12.39289441,0.177294194,0.198232428,1,1.69897469
120.89,120.89,60.445,4.43,0,304.4,119.4,362.5,36,36,684.45,0.5,27.28893905,9857.313144,2428.03923,56.015,6.519383469,1,0.627967933,35.42801621,12.40898087,0.178002627,0.297791381,1,2.549876176
120.95,120.95,60.475,4.55,0,304.4,119.4,362.7,48,48,549.47,0.5,26.58241758,9825.662855,2490.299699,55.925,6.687240326,1,0.646145136,36.398676,12.41895464,0.177381008,0.396858206,1,3.403236141
120.46,120.46,60.23,4.96,0,259,119.4,362.6,0,0,1665.16,0.5,24.28629032,9596.852101,2684.878001,55.27,7.255163821,1,0.606863744,33.99832512,12.49933498,0.170353168,0,0,0
120.72,120.72,60.36,4.98,0,259,119.4,362.5,24,24,956.63,0.5,24.24096386,9635.089996,2701.11249,55.38,7.283667378,1,0.608110263,34.06409987,12.46968126,0.169890199,0.198807157,1,1.714174997
120.81,120.81,60.405,5.04,0,259,119.4,362.7,36,36,743.52,0.5,23.9702381,9629.871261,2733.181005,55.365,7.366824138,1,0.615663419,34.46233996,12.47152869,0.169562092,0.297988577,1,2.571104087
120.91,120.91,60.455,5.01,0,259,119.4,363,48,48,602.18,0.5,24.13373253,9657.720851,2720.677551,55.445,7.325746265,1,0.611079708,34.22072834,12.46893789,0.169740564,0.396989496,1,3.423884737
121.23,121.23,60.615,5.99,0,267.8,119.4,363,0,0,1833.74,0.5,20.23873122,9374.168867,3210.177947,54.625,8.665773434,1,0.768073144,42.48410299,12.50595336,0.165977616,0,0,0
121.17,121.17,60.585,6.03,0,267.8,119.4,362.7,24,24,1017.67,0.5,20.09452736,9350.158931,3227.720442,54.555,8.719507912,1,0.774253479,42.80238693,12.50478137,0.165749023,0.198068829,1,1.728356984
121.29,121.29,60.645,6.03,0,267.8,119.4,362.6,36,36,803.21,0.5,20.11442786,9370.736991,3231.235985,54.615,8.720081777,1,0.773394669,42.75817816,12.48855326,0.16556335,0.2968093,1,2.589799616
121.64,121.64,60.82,6.06,0,267.8,119.4,362.6,48,48,667.53,0.5,20.07260726,9420.560687,3256.00601,54.76,8.762252026,1,0.775201657,42.85118869,12.45348352,0.16503673,0.394607037,1,3.443608367
240,240,120,2,0,313,71.93103647,1440,50,50,2079,0.5,120,43743.53611,2296.601897,118,3.05796582,1,0.228454571,8.111383912,24.21159316,0.373445044,0.208333333,1,1.696184154
240,240,120,2,0,313,71.93103647,1440,62.5,62.5,1926,0.5,120,43743.53611,2296.601897,118,3.05796582,1,0.228454571,8.111383912,24.21159316,0.373445044,0.260416667,1,2.120230192
240,240,120,2,0,313,71.93103647,1440,87.5,87.5,1399,0.5,120,43743.53611,2296.601897,118,3.05796582,1,0.228454571,8.111383912,24.21159316,0.373445044,0.364583333,1,2.968322269
240,240,120,2,0,313,71.93103647,2400,50,50,2043,0.5,120,43743.53611,2296.601897,118,3.05796582,1,0.228454571,8.111383912,40.35265527,0.622408406,0.208333333,1,1.696184154
240,240,120,2,0,313,71.93103647,2400,62.5,62.5,1905,0.5,120,43743.53611,2296.601897,118,3.05796582,1,0.228454571,8.111383912,40.35265527,0.622408406,0.260416667,1,2.120230192
240,240,120,2,0,313,71.93103647,2400,87.5,87.5,1255,0.5,120,43743.53611,2296.601897,118,3.05796582,1,0.228454571,8.111383912,40.35265527,0.622408406,0.364583333,1,2.968322269
175,175,0,5,0,75,760,2700,0,0,3037,0,35,27225,3300,93.09128129,5.480567007,0.333333333,0.011961722,1.471826075,53.35880885,1.375159194,0,0,0
175,175,0,5,0,75,760,2700,29.17,29.17,2120,0,35,27225,3300,93.09128129,5.480567007,0.333333333,0.011961722,1.471826075,53.35880885,1.375159194,0.166685714,1,0.996848606
175,175,0,5,0,75,760,2700,58.33,58.33,804,0,35,27225,3300,93.09128129,5.480567007,0.333333333,0.011961722,1.471826075,53.35880885,1.375159194,0.333314286,1,1.993355475
200,200,0,5,0,75,760,2700,33.33,33.33,2485,0,40,36100,3800,107.1960209,5.500760175,0.333333333,0.010387812,1.282874152,46.70687851,1.229830266,0.16665,1,0.99740025
225,225,0,5,0,75,760,2700,37.5,37.5,3037,0,45,46225,4300,121.3007605,5.516458397,0.333333333,0.009179927,1.136938131,41.52814307,1.112506524,0.166666667,1,0.998024691
150,150,5,4,0,434.56,100.5794472,1000,20,20,2096.5,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,23.0844796,0.338744789,0.133333333,1,0.799339798
150,150,5,4,0,434.56,100.5794472,1000,20,20,2199.5,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,23.0844796,0.338744789,0.133333333,1,0.799339798
150,150,5,4,0,434.56,100.5794472,1000,35,35,1679,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,23.0844796,0.338744789,0.233333333,1,1.398844646
150,150,5,4,0,434.56,100.5794472,1000,35,35,1659.5,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,23.0844796,0.338744789,0.233333333,1,1.398844646
150,150,5,4,0,434.56,100.5794472,1000,50,50,1360.3,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,23.0844796,0.338744789,0.333333333,1,1.998349495
150,150,5,4,0,434.56,100.5794472,1000,50,50,1413.1,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,23.0844796,0.338744789,0.333333333,1,1.998349495
150,150,5,4,0,434.56,100.5794472,1000,65,65,1175.5,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,23.0844796,0.338744789,0.433333333,1,2.597854343
150,150,5,4,0,434.56,100.5794472,1000,65,65,1120.7,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,23.0844796,0.338744789,0.433333333,1,2.597854343
150,150,5,4,0,434.56,100.5794472,1500,20,20,2012.3,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,34.62671941,0.508117184,0.133333333,1,0.799339798
150,150,5,4,0,434.56,100.5794472,1500,20,20,2113.1,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,34.62671941,0.508117184,0.133333333,1,0.799339798
150,150,5,4,0,434.56,100.5794472,1500,35,35,1617.1,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,34.62671941,0.508117184,0.233333333,1,1.398844646
150,150,5,4,0,434.56,100.5794472,1500,35,35,1546.4,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,34.62671941,0.508117184,0.233333333,1,1.398844646
150,150,5,4,0,434.56,100.5794472,1500,50,50,1319.4,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,34.62671941,0.508117184,0.333333333,1,1.998349495
150,150,5,4,0,434.56,100.5794472,1500,50,50,1310.4,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,34.62671941,0.508117184,0.333333333,1,1.998349495
150,150,5,4,0,434.56,100.5794472,1500,65,65,1080.7,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,34.62671941,0.508117184,0.433333333,1,2.597854343
150,150,5,4,0,434.56,100.5794472,1500,65,65,1104.7,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,34.62671941,0.508117184,0.433333333,1,2.597854343
150,150,5,4,0,434.56,100.5794472,2000,20,20,1853,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,46.16895921,0.677489578,0.133333333,1,0.799339798
150,150,5,4,0,434.56,100.5794472,2000,20,20,1848.1,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,46.16895921,0.677489578,0.133333333,1,0.799339798
150,150,5,4,0,434.56,100.5794472,2000,35,35,1544.7,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,46.16895921,0.677489578,0.233333333,1,1.398844646
150,150,5,4,0,434.56,100.5794472,2000,35,35,1438.8,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,46.16895921,0.677489578,0.233333333,1,1.398844646
150,150,5,4,0,434.56,100.5794472,2000,50,50,1225.2,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,46.16895921,0.677489578,0.333333333,1,1.998349495
150,150,5,4,0,434.56,100.5794472,2000,50,50,1175.4,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,46.16895921,0.677489578,0.333333333,1,1.998349495
150,150,5,4,0,434.56,100.5794472,2000,65,65,981.5,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,46.16895921,0.677489578,0.433333333,1,2.597854343
150,150,5,4,0,434.56,100.5794472,2000,65,65,1003.6,0.033333333,37.5,20144.76786,2274.228044,80.07670551,4.399255776,0.377183744,0.487766812,9.004834421,46.16895921,0.677489578,0.433333333,1,2.597854343
120,120,0,2.45,0,303.27,24.79445486,1200,0,0,980,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0,0,0
120,120,0,2.45,0,303.27,24.79445486,1200,20,20,642.88,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0.166666667,1,0.998332639
120,120,0,2.45,0,303.27,24.79445486,1200,40,40,423.36,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0.333333333,1,1.996665278
120,120,0,2.45,50,303.27,24.79445486,1200,0,0,931,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0,0,0
120,120,0,2.45,50,303.27,24.79445486,1200,20,20,612.5,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0.166666667,1,0.998332639
120,120,0,2.45,50,303.27,24.79445486,1200,40,40,466.48,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0.333333333,1,1.996665278
120,120,0,2.45,100,303.27,24.79445486,1200,0,0,929.04,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0,0,0
120,120,0,2.45,100,303.27,24.79445486,1200,20,20,615.44,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0.166666667,1,0.998332639
120,120,0,2.45,100,303.27,24.79445486,1200,40,40,458.64,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,34.61212456,0.360663077,0.333333333,1,1.996665278
120,120,0,2.45,100,303.27,24.79445486,1500,0,0,976.08,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,43.2651557,0.450828846,0,0,0
120,120,0,2.45,100,303.27,24.79445486,1500,20,20,617.4,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,43.2651557,0.450828846,0.166666667,1,0.998332639
120,120,0,2.45,100,303.27,24.79445486,1500,40,40,431.2,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,43.2651557,0.450828846,0.333333333,1,1.996665278
120,120,0,2.45,100,303.27,24.79445486,1800,0,0,948.64,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,51.91818684,0.540994616,0,0,0
120,120,0,2.45,100,303.27,24.79445486,1800,20,20,566.44,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,51.91818684,0.540994616,0.166666667,1,0.998332639
120,120,0,2.45,100,303.27,24.79445486,1800,40,40,407.68,0,48.97959184,13248.01,1127.98,64.93822107,2.708062946,0.333333333,1.041419341,4.215669581,51.91818684,0.540994616,0.333333333,1,1.996665278
120,120,0,3,0,303.27,38.40545608,1200,20,20,642.9,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.831214133,5.187429921,34.59768778,0.383595604,0.166666667,1,0.9975
120,120,0,3,0,303.27,38.40545608,1200,40,40,423.4,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.831214133,5.187429921,34.59768778,0.383595604,0.333333333,1,1.995
120,120,0,3,50,303.27,40.27898794,1200,20,20,612.5,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.792551142,5.187429921,34.59768778,0.387406453,0.166666667,1,0.9975
120,120,0,3,50,303.27,40.27898794,1200,40,40,466.5,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.792551142,5.187429921,34.59768778,0.387406453,0.333333333,1,1.995
120,120,0,3,100,303.27,37.61406824,1200,20,20,615.4,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.84870261,5.187429921,34.59768778,0.38196847,0.166666667,1,0.9975
120,120,0,3,100,303.27,37.61406824,1200,40,40,458.6,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.84870261,5.187429921,34.59768778,0.38196847,0.333333333,1,1.995
120,120,0,3,100,303.27,37.61406824,1500,20,20,617.4,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.84870261,5.187429921,43.24710973,0.477460588,0.166666667,1,0.9975
120,120,0,3,100,303.27,37.61406824,1500,40,40,431.2,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.84870261,5.187429921,43.24710973,0.477460588,0.333333333,1,1.995
120,120,0,3,100,303.27,37.61406824,1800,20,20,566.4,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.84870261,5.187429921,51.89653168,0.572952705,0.166666667,1,0.9975
120,120,0,3,100,303.27,37.61406824,1800,40,40,407.7,0,40,12996,1368,64.31761252,3.300456105,0.333333333,0.84870261,5.187429921,51.89653168,0.572952705,0.333333333,1,1.995
100,100,0,3,0,273.47,26.57330193,300,0,0,732.1,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.313764617,5.643797936,10.37358183,0.102562562,0,0,0
100,100,0,3,25,273.47,21.79656462,300,0,0,717.5,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.601677349,5.643797936,10.37358183,0.099444366,0,0,0
100,100,0,3,50,273.47,24.52857735,300,0,0,702.8,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.423281234,5.643797936,10.37358183,0.101242467,0,0,0
100,100,0,3,75,273.47,20.48528676,300,0,0,708.4,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.704201862,5.643797936,10.37358183,0.098567387,0,0,0
100,100,0,3,100,273.47,19.35489022,300,0,0,669.1,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.803733497,5.643797936,10.37358183,0.097804192,0,0,0
100,100,0,3,0,273.47,26.57330193,300,20,20,581.4,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.313764617,5.643797936,10.37358183,0.102562562,0.2,1,1.19568
100,100,0,3,25,273.47,21.79656462,300,20,20,527,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.601677349,5.643797936,10.37358183,0.099444366,0.2,1,1.19568
100,100,0,3,50,273.47,24.52857735,300,20,20,512.5,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.423281234,5.643797936,10.37358183,0.101242467,0.2,1,1.19568
100,100,0,3,75,273.47,20.48528676,300,20,20,484.2,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.704201862,5.643797936,10.37358183,0.098567387,0.2,1,1.19568
100,100,0,3,100,273.47,19.35489022,300,20,20,482.1,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.803733497,5.643797936,10.37358183,0.097804192,0.2,1,1.19568
100,100,0,3,0,273.47,26.57330193,300,40,40,390.4,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.313764617,5.643797936,10.37358183,0.102562562,0.4,1,2.39136
100,100,0,3,25,273.47,21.79656462,300,40,40,365.7,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.601677349,5.643797936,10.37358183,0.099444366,0.4,1,2.39136
100,100,0,3,50,273.47,24.52857735,300,40,40,352.6,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.423281234,5.643797936,10.37358183,0.101242467,0.4,1,2.39136
100,100,0,3,75,273.47,20.48528676,300,40,40,350.4,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.704201862,5.643797936,10.37358183,0.098567387,0.4,1,2.39136
100,100,0,3,100,273.47,19.35489022,300,40,40,345.9,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.803733497,5.643797936,10.37358183,0.097804192,0.4,1,2.39136
32.75,32.75,0,2.45,0,303.27,37.90837346,1200,0,0,980,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,2.815108752,16.44794329,125.5001805,1.261067171,0,0,0
32.75,32.75,0,2.45,0,303.27,37.90837346,1200,20,20,642.88,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,2.815108752,16.44794329,125.5001805,1.261067171,0.610687023,1,3.582098411
32.75,32.75,0,2.45,0,303.27,37.90837346,1200,40,40,423.36,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,2.815108752,16.44794329,125.5001805,1.261067171,1.221374046,1,7.164196823
32.75,32.75,0,2.45,50,303.27,35.1571293,1200,0,0,931,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,3.035406929,16.44794329,125.5001805,1.250972126,0,0,0
32.75,32.75,0,2.45,50,303.27,35.1571293,1200,20,20,612.5,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,3.035406929,16.44794329,125.5001805,1.250972126,0.610687023,1,3.582098411
32.75,32.75,0,2.45,50,303.27,35.1571293,1200,40,40,466.48,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,3.035406929,16.44794329,125.5001805,1.250972126,1.221374046,1,7.164196823
32.75,32.75,0,2.45,100,303.27,36.98932506,1200,0,0,929.04,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,2.885053829,16.44794329,125.5001805,1.257702776,0,0,0
32.75,32.75,0,2.45,100,303.27,36.98932506,1200,20,20,615.44,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,2.885053829,16.44794329,125.5001805,1.257702776,0.610687023,1,3.582098411
32.75,32.75,0,2.45,100,303.27,36.98932506,1200,40,40,458.64,0,13.36734694,775.6225,272.93,15.7126799,2.556546325,0.333333333,2.885053829,16.44794329,125.5001805,1.257702776,1.221374046,1,7.164196823
34.64,34.64,0,2.45,100,303.27,36.98932506,1500,0,0,976.08,0,14.13877551,884.4676,291.452,16.77899821,2.56801277,0.333333333,2.701706427,15.47174674,148.4960597,1.4917841,0,0,0
34.64,34.64,0,2.45,100,303.27,36.98932506,1500,20,20,617.4,0,14.13877551,884.4676,291.452,16.77899821,2.56801277,0.333333333,2.701706427,15.47174674,148.4960597,1.4917841,0.577367206,1,3.394886234
34.64,34.64,0,2.45,100,303.27,36.98932506,1500,40,40,431.2,0,14.13877551,884.4676,291.452,16.77899821,2.56801277,0.333333333,2.701706427,15.47174674,148.4960597,1.4917841,1.154734411,1,6.789772467
34.64,34.64,0,2.45,100,303.27,36.98932506,1800,0,0,948.64,0,14.13877551,884.4676,291.452,16.77899821,2.56801277,0.333333333,2.701706427,15.47174674,178.1952717,1.79014092,0,0,0
34.64,34.64,0,2.45,100,303.27,36.98932506,1800,20,20,566.44,0,14.13877551,884.4676,291.452,16.77899821,2.56801277,0.333333333,2.701706427,15.47174674,178.1952717,1.79014092,0.577367206,1,3.394886234
34.64,34.64,0,2.45,100,303.27,36.98932506,1800,40,40,407.68,0,14.13877551,884.4676,291.452,16.77899821,2.56801277,0.333333333,2.701706427,15.47174674,178.1952717,1.79014092,1.154734411,1,6.789772467
100,100,0,3,0,273.47,40.76937552,300,20,20,581.4,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,0.856306072,5.643797936,10.37358183,0.111156121,0.2,1,1.19568
100,100,0,3,0,273.47,40.76937552,300,40,40,390.4,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,0.856306072,5.643797936,10.37358183,0.111156121,0.4,1,2.39136
100,100,0,3,25,273.47,34.06171228,300,20,20,527,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.024935668,5.643797936,10.37358183,0.10721534,0.2,1,1.19568
100,100,0,3,25,273.47,34.06171228,300,40,40,365.7,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.024935668,5.643797936,10.37358183,0.10721534,0.4,1,2.39136
100,100,0,3,50,273.47,34.79165913,300,20,20,512.5,0,33.33333333,8836,1128,53.03382085,3.283491813,0.333333333,1.003431992,5.643797936,10.37358183,0.10765419,0.2,1,1.19568
